0.021362305,-0.0038146973
-0.0051574707,0.03869629
0.042999268,-0.011505127
-0.030029297,0.06427002
0.096221924,-0.054992676
-0.26348877,0.28689575
-0.25872803,0.21520996
0.01473999,-0.080596924
-0.10101318,0.04071045
-0.021728516,-0.036071777
-0.06951904,0.030548096
-0.033691406,-0.0134887695
-0.06350708,0.018310547
-0.03704834,-0.0121154785
-0.051971436,0.0068969727
-0.03753662,-0.0014038086
-0.048828125,0.009490967
-0.04321289,0.003326416
-0.04562378,0.010437012
-0.044952393,0.010925293
-0.049987793,0.0011901855
-0.048736572,0.0025939941
-0.04559326,0.008117676
-0.037261963,0.014129639
-0.035888672,0.008911133
-0.03704834,0.008148193
-0.040039062,0.0061950684
-0.03866577,0.0075683594
-0.04458618,0.004272461
-0.04498291,0.0049438477
-0.04397583,0.0038452148
-0.04949951,-0.0014648438
-0.042114258,0.0036621094
-0.038879395,0.0037231445
-0.0345459,0.010009766
-0.03237915,3.0517578e-05
-0.034454346,0.013977051
-0.035064697,0.018920898
-0.041625977,0.013183594
-0.04196167,0.009735107
-0.033233643,0.010314941
-0.035491943,0.01449585
-0.03488159,0.009918213
-0.029296875,0.012634277
-0.03793335,0.013244629
-0.035125732,0.012145996
-0.028930664,0.01574707
-0.02923584,0.025360107
-0.028900146,0.016418457
-0.037231445,0.016693115
-0.039367676,0.011688232
-0.041107178,0.006439209
-0.036254883,0.009002686
-0.03616333,0.003967285
-0.03225708,0.0040283203
-0.030731201,0.015838623
-0.030181885,0.0077209473
-0.034240723,0.0066833496
-0.0345459,-0.0054016113
-0.03515625,-0.0006713867
-0.042877197,-0.0032043457
-0.04727173,-0.0115356445
-0.04458618,-0.0076293945
-0.04660034,-0.014526367
-0.055908203,-0.012176514
-0.06271362,-0.020507812
-0.060791016,-0.021850586
-0.0663147,-0.022155762
-0.06921387,-0.029418945
-0.06414795,-0.029144287
-0.06793213,-0.021759033
-0.06707764,-0.02859497
-0.07183838,-0.026519775
-0.072052,-0.029724121
-0.07067871,-0.028686523
-0.079589844,-0.0284729
-0.07589722,-0.022857666
-0.07937622,-0.031097412
-0.08154297,-0.029022217
-0.07861328,-0.024353027
-0.085510254,-0.031982422
-0.08441162,-0.02960205
-0.08093262,-0.032226562
-0.07785034,-0.022491455
-0.07763672,-0.019042969
-0.07104492,-0.011688232
-0.06451416,-0.011505127
-0.07104492,-0.01776123
-0.07846069,-0.010681152
-0.07910156,-0.015289307
-0.08886719,-0.02545166
-0.09451294,-0.026428223
-0.093811035,-0.0284729
-0.09854126,-0.031311035
-0.09283447,-0.03729248
-0.08959961,-0.035217285
-0.08956909,-0.038269043
-0.09124756,-0.04385376
-0.09780884,-0.036743164
-0.09793091,-0.035736084
-0.09631348,-0.034576416
-0.094818115,-0.035064697
-0.09277344,-0.03475952
-0.09106445,-0.02609253
-0.09161377,-0.03100586
-0.09326172,-0.03604126
-0.09689331,-0.027526855
-0.08969116,-0.027252197
-0.095947266,-0.031585693
-0.09375,-0.024932861
-0.08657837,-0.018615723
-0.088134766,-0.023406982
-0.0887146,-0.016784668
-0.08306885,-0.02319336
-0.084747314,-0.025421143
-0.082855225,-0.015777588
-0.08319092,-0.0105896
-0.08987427,-0.010253906
-0.08255005,-0.013671875
-0.08151245,-0.00881958
-0.07418823,-0.014923096
-0.07711792,-0.010314941
-0.0776062,-0.007019043
-0.07467651,-0.00894165
-0.079071045,-0.012176514
-0.06964111,-0.015808105
-0.075164795,-0.009277344
-0.07373047,-0.012512207
-0.07635498,-0.013214111
-0.07128906,-0.0038757324
-0.06829834,-0.003326416
-0.07022095,-0.0037231445
-0.07489014,-0.007171631
-0.074401855,-0.015380859
-0.06500244,-0.01071167
-0.06918335,-0.011505127
-0.0657959,-0.0128479
-0.07366943,-0.011688232
-0.07498169,-0.016326904
-0.06896973,-0.017456055
-0.08047485,-0.012176514
-0.0758667,-0.022949219
-0.0765686,-0.015594482
-0.07873535,-0.01727295
-0.080200195,-0.020385742
-0.073150635,-0.018981934
-0.07400513,-0.016357422
-0.074035645,-0.007293701
-0.07757568,-0.006652832
-0.0715332,-0.0024108887
-0.061828613,-0.0021362305
-0.070892334,0.0043945312
-0.06832886,-0.005279541
-0.07006836,-0.0023498535
-0.077819824,-0.006439209
-0.07437134,-0.0061035156
-0.068481445,-0.0042419434
-0.065582275,-0.0032653809
-0.05770874,-0.001373291
-0.058776855,-0.008514404
-0.05883789,-0.0032348633
-0.054718018,-0.002319336
-0.057556152,6.1035156e-05
-0.05758667,-0.00982666
-0.05847168,-0.006072998
-0.0637207,-0.009857178
-0.06854248,-0.01473999
-0.06576538,-0.009002686
-0.06942749,-0.017486572
-0.060638428,-0.010559082
-0.05053711,-0.004760742
-0.051757812,-0.0039978027
-0.04800415,-0.0030822754
-0.042755127,0.0030822754
-0.03378296,0.0009765625
-0.022064209,0.0061035156
-0.02041626,0.0064086914
-0.02999878,0.011932373
-0.029815674,0.007537842
-0.025878906,0.013885498
-0.019622803,0.016052246
-0.019500732,0.01651001
-0.010467529,0.02456665
-0.009429932,0.023254395
-0.0033569336,0.032287598
-0.0040283203,0.030700684
-0.007751465,0.029724121
-0.008544922,0.033721924
-0.0018615723,0.038513184
0.0048828125,0.038024902
-0.0022888184,0.03656006
0.006378174,0.033233643
-0.0027160645,0.026885986
-0.011810303,0.023651123
-0.01159668,0.020019531
-0.012786865,0.020904541
-0.006713867,0.024963379
-0.0059814453,0.031402588
-0.009307861,0.030731201
-0.0048217773,0.0362854
-0.00061035156,0.029693604
-0.0028076172,0.031433105
0.0017089844,0.03765869
0.0027770996,0.036743164
0.003967285,0.03842163
0.0082092285,0.033172607
0.00982666,0.028442383
0.010009766,0.024505615
0.014282227,0.028381348
0.016540527,0.030334473
0.019836426,0.035003662
0.017181396,0.035461426
0.015686035,0.03286743
0.017578125,0.03717041
0.011566162,0.044281006
0.012817383,0.037261963
0.010009766,0.029541016
0.011505127,0.035217285
0.013824463,0.035461426
0.016998291,0.034210205
0.017669678,0.040283203
0.019256592,0.04373169
0.021606445,0.050079346
0.021911621,0.05441284
0.018249512,0.053131104
0.012329102,0.053649902
0.013977051,0.044921875
0.011230469,0.044403076
0.004638672,0.03527832
0.004058838,0.03201294
0.003326416,0.028961182
0.0020446777,0.0317688
-0.0018920898,0.028320312
-0.0016784668,0.024780273
-0.0058898926,0.016082764
-0.005584717,0.01663208
-0.010894775,0.018066406
-0.013427734,0.013397217
-0.01473999,0.01727295
-0.019500732,0.01184082
-0.014862061,0.0138549805
-0.013031006,0.011413574
-0.009185791,0.015136719
-0.01953125,0.016998291
-0.0121154785,0.015075684
-0.0068359375,0.011962891
-0.003112793,0.013946533
-0.0013427734,0.016662598
-0.0050964355,0.025604248
-0.009613037,0.022705078
-0.012481689,0.020202637
-0.014434814,0.018829346
-0.017578125,0.013793945
-0.021728516,0.013336182
-0.032928467,0.0146484375
-0.0284729,0.007019043
-0.029327393,0.011779785
-0.02822876,0.00970459
-0.030334473,0.0022277832
-0.039031982,-0.00024414062
-0.042175293,-0.0050964355
-0.048309326,-0.013977051
-0.05319214,-0.013702393
-0.055755615,-0.011932373
-0.06088257,-0.021392822
-0.06311035,-0.020446777
-0.06756592,-0.027313232
-0.067840576,-0.031036377
-0.06777954,-0.028533936
-0.06719971,-0.029418945
-0.06524658,-0.028778076
-0.064208984,-0.03289795
-0.07330322,-0.030059814
-0.081451416,-0.03149414
-0.07891846,-0.031036377
-0.07861328,-0.039093018
-0.08023071,-0.041381836
-0.07659912,-0.04067993
-0.081085205,-0.043670654
-0.082611084,-0.05090332
-0.096588135,-0.050354004
-0.091278076,-0.05380249
-0.09136963,-0.05697632
-0.09512329,-0.059051514
-0.08944702,-0.054534912
-0.089141846,-0.051330566
-0.09301758,-0.04840088
-0.093688965,-0.05078125
-0.08642578,-0.04837036
-0.09274292,-0.04067993
-0.09414673,-0.041503906
-0.09579468,-0.0395813
-0.09762573,-0.04550171
-0.09542847,-0.04586792
-0.10171509,-0.04660034
-0.100097656,-0.04763794
-0.104766846,-0.042755127
-0.11138916,-0.0524292
-0.10229492,-0.0491333
-0.10498047,-0.05227661
-0.111572266,-0.054107666
-0.10736084,-0.05279541
-0.10458374,-0.051513672
-0.10372925,-0.053894043
-0.092559814,-0.057373047
-0.093170166,-0.053222656
-0.09075928,-0.04650879
-0.084228516,-0.043518066
-0.08029175,-0.04763794
-0.07647705,-0.050048828
-0.07763672,-0.049102783
-0.0809021,-0.03591919
-0.07901001,-0.040985107
-0.07476807,-0.04421997
-0.07284546,-0.039489746
-0.077941895,-0.041503906
-0.081207275,-0.039154053
-0.086761475,-0.04345703
-0.085510254,-0.045318604
-0.088409424,-0.04083252
-0.087890625,-0.04928589
-0.088378906,-0.053985596
-0.09024048,-0.051452637
-0.09173584,-0.055999756
-0.0909729,-0.058441162
-0.094696045,-0.057769775
-0.10269165,-0.05722046
-0.092803955,-0.05606079
-0.09222412,-0.05429077
-0.09017944,-0.054016113
-0.08566284,-0.053253174
-0.089538574,-0.0541687
-0.08673096,-0.05834961
-0.08517456,-0.055999756
-0.088531494,-0.055725098
-0.09246826,-0.0569458
-0.09088135,-0.0579834
-0.09408569,-0.06060791
-0.09503174,-0.05480957
-0.09057617,-0.059265137
-0.09915161,-0.054626465
-0.09841919,-0.060424805
-0.10015869,-0.070129395
-0.096069336,-0.055511475
-0.09289551,-0.059173584
-0.09237671,-0.04840088
-0.08834839,-0.04385376
-0.084198,-0.048339844
-0.08679199,-0.050445557
-0.085876465,-0.05090332
-0.08068848,-0.044403076
-0.08380127,-0.050323486
-0.07974243,-0.04711914
-0.086242676,-0.051208496
-0.08706665,-0.0491333
-0.0874939,-0.052215576
-0.08590698,-0.05429077
-0.09680176,-0.050689697
-0.0970459,-0.05557251
-0.096343994,-0.06060791
-0.101135254,-0.05847168
-0.10272217,-0.06585693
-0.11062622,-0.068878174
-0.109191895,-0.06939697
-0.1131897,-0.073638916
-0.11767578,-0.07461548
-0.11798096,-0.08358765
-0.1131897,-0.0843811
-0.11791992,-0.08532715
-0.12387085,-0.08734131
-0.12936401,-0.09307861
-0.1255188,-0.09408569
-0.11987305,-0.0977478
-0.11621094,-0.08718872
-0.11618042,-0.08538818
-0.115234375,-0.076171875
-0.11566162,-0.07571411
-0.10580444,-0.07318115
-0.10202026,-0.075927734
-0.10217285,-0.06781006
-0.101501465,-0.061279297
-0.09875488,-0.06442261
-0.09439087,-0.05987549
-0.09121704,-0.07006836
-0.087646484,-0.059906006
-0.08270264,-0.056518555
-0.07940674,-0.048187256
-0.081451416,-0.04336548
-0.0713501,-0.04626465
-0.07556152,-0.049194336
-0.07601929,-0.047790527
-0.078186035,-0.04537964
-0.067474365,-0.046173096
-0.06765747,-0.047698975
-0.07376099,-0.040893555
-0.075805664,-0.0418396
-0.07595825,-0.04119873
-0.069244385,-0.031402588
-0.072784424,-0.036132812
-0.07772827,-0.035217285
-0.0741272,-0.03994751
-0.07324219,-0.043060303
-0.071777344,-0.04345703
-0.065582275,-0.037475586
-0.068878174,-0.03778076
-0.07394409,-0.036590576
-0.073272705,-0.033233643
-0.076416016,-0.03503418
-0.06491089,-0.031280518
-0.057769775,-0.026245117
-0.06149292,-0.019866943
-0.060272217,-0.015777588
-0.0579834,-0.019622803
-0.055725098,-0.020843506
-0.056152344,-0.025939941
-0.054626465,-0.019714355
-0.060516357,-0.023468018
-0.051727295,-0.023895264
-0.058258057,-0.021942139
-0.053375244,-0.022399902
-0.058380127,-0.014831543
-0.06375122,-0.015197754
-0.063568115,-0.018493652
-0.06665039,-0.014099121
-0.056640625,-0.017700195
-0.05722046,-0.013824463
-0.051330566,-0.0061035156
-0.044952393,-0.0028686523
-0.04055786,0.0046691895
-0.046142578,0.001373291
-0.046722412,-0.0018920898
-0.04296875,0.0026245117
-0.045166016,0.008575439
-0.041809082,0.009155273
-0.043304443,0.0044555664
-0.034851074,0.008880615
-0.03488159,0.010620117
-0.038085938,0.02444458
-0.030426025,0.022918701
-0.03463745,0.02859497
-0.031951904,0.027130127
-0.02999878,0.016571045
-0.026000977,0.02267456
-0.024810791,0.017028809
-0.030822754,0.025756836
-0.031311035,0.016693115
-0.034576416,0.01550293
-0.031280518,0.006713867
-0.042236328,0.0064086914
-0.0362854,0.014434814
-0.027709961,0.013427734
-0.030273438,0.014801025
-0.029693604,0.009643555
-0.034851074,0.008880615
-0.035827637,0.0026550293
-0.036987305,0.00592041
-0.030731201,0.0041503906
-0.029663086,0.009490967
-0.04058838,0.012359619
-0.038146973,0.011993408
-0.03173828,0.015411377
-0.039978027,0.012817383
-0.041748047,0.010009766
-0.040771484,0.0049438477
-0.04736328,0.004272461
-0.0491333,0.0002746582
-0.04647827,0.0028686523
-0.048431396,0.00036621094
-0.04812622,0.0077819824
-0.052703857,0.014434814
-0.056365967,0.0067749023
-0.055755615,-0.0028686523
-0.062408447,-0.007507324
-0.062683105,-0.0079956055
-0.06021118,-0.014587402
-0.060150146,-0.014099121
-0.060424805,-0.0077819824
-0.051879883,-0.010803223
-0.051208496,-0.005493164
-0.0546875,-0.010864258
-0.059417725,-0.016571045
-0.062805176,-0.015655518
-0.06814575,-0.02520752
-0.07357788,-0.019012451
-0.07180786,-0.022521973
-0.07400513,-0.026550293
-0.06530762,-0.02255249
-0.069610596,-0.026245117
-0.06967163,-0.025878906
-0.06866455,-0.028411865
-0.08355713,-0.0345459
-0.07287598,-0.03237915
-0.07513428,-0.04168701
-0.08520508,-0.05569458
-0.08480835,-0.042114258
-0.087249756,-0.04257202
-0.09063721,-0.042663574
-0.09338379,-0.032440186
-0.0960083,-0.038513184
-0.09387207,-0.034606934
-0.089904785,-0.040252686
-0.0947876,-0.04324341
-0.09536743,-0.04486084
-0.09628296,-0.037597656
-0.09552002,-0.038635254
-0.093566895,-0.0423584
